Indice,Property Class,Tax Year,Town Code,Type of Residence,Wall Material,Roof Material,Rooms,Bedrooms,Basement,Basement Finish,Central Heating,Central Air,Fireplaces,Attic Type,Half Baths,Design Plan,Cathedral Ceiling,Construction Quality,Site Desireability,Porch,Building Square Feet,Repair Condition,Number of Commercial Units,Sale Price,Multi Property Indicator,Full Baths,Age,Use,OHare Noise,Floodplain,Near Major Road,Location Factor,Garage indicator,Town and Neighborhood
13262,299,2018,18,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,237500.0,0,1.0,12,1,0.0,0.0,1.0,1.175223720987093,1.0,1835
54586,299,2019,73,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,163000.0,0,1.0,94,1,0.0,0.0,0.0,2.0018687115238,1.0,7384
8037,278,2018,38,2.0,3.0,1.0,9.0,5.0,3.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,3,234.12,2.0,0.0,477000.0,0,2.0,53,1,0.0,0.0,0.0,0.978449500972835,1.0,3850
36717,278,2019,38,2.0,2.0,1.0,9.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,2.0,3,306.86,2.0,0.0,617000.0,0,2.0,23,1,0.0,0.0,0.0,0.832928603203322,1.0,3840
26008,234,2018,22,4.0,3.0,1.0,6.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,3,101.73,2.0,0.0,275000.0,0,1.0,56,1,0.0,0.0,0.0,0.986322478214986,1.0,2287
47611,203,2019,26,1.0,2.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,3,115.94,2.0,0.0,375000.0,0,2.0,60,1,0.0,0.0,0.0,1.22235347629936,1.0,2610
27580,299,2018,17,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,205000.0,0,1.0,55,1,0.0,0.0,1.0,1.93990163853863,1.0,1713
13562,299,2018,18,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,145000.0,0,1.0,21,1,0.0,0.0,0.0,0.75440561489477,1.0,1815
40568,299,2019,18,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,85636.0,0,1.0,49,1,0.0,0.0,1.0,0.840022412806874,1.0,1870
31969,299,2018,26,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,89900.0,0,1.0,38,1,0.0,0.0,1.0,1.006023619110934,1.0,2610
42906,234,2019,16,4.0,2.0,1.0,6.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,3,118.82,2.0,0.0,285000.0,0,1.0,43,1,0.0,0.0,0.0,0.597834720806137,1.0,1662
18330,204,2018,35,1.0,3.0,1.0,8.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,3,248.42,2.0,0.0,335000.0,0,2.0,36,1,0.0,0.0,0.0,0.5299434352891,1.0,35114
1594,299,2018,29,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,59900.0,0,1.0,34,1,0.0,0.0,1.0,0.649231946032237,1.0,2970
36973,299,2019,38,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,122500.0,0,1.0,46,1,0.0,0.0,0.0,0.910176145549281,1.0,3890
47608,203,2019,26,1.0,2.0,1.0,6.0,3.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,3,115.94,2.0,0.0,285000.0,0,1.0,59,1,0.0,0.0,0.0,1.19429331619426,1.0,2610
10483,295,2018,25,2.0,3.0,4.0,5.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3,173.91,2.0,0.0,406000.0,0,2.0,19,1,0.0,0.0,0.0,1.079401224665258,1.0,25420
35469,299,2019,29,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,202500.0,0,1.0,10,1,0.0,0.0,0.0,0.943400745325246,1.0,2960
17806,203,2018,35,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,2.0,3,97.55,2.0,0.0,274000.0,0,1.0,43,1,0.0,0.0,0.0,0.655465609522632,1.0,3540
41695,299,2019,35,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,160000.0,0,1.0,38,1,0.0,0.0,0.0,0.752117847630624,1.0,3572
2652,295,2018,29,2.0,1.0,1.0,6.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,3,154.13,2.0,0.0,225500.0,0,2.0,30,1,0.0,0.0,0.0,1.126515506437485,1.0,2933
32970,203,2018,20,5.0,1.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1,110.37,2.0,0.0,159000.0,0,1.0,91,1,0.0,0.0,1.0,0.846368902260498,1.0,2081
49644,205,2019,71,2.0,2.0,1.0,7.0,4.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,1,159.89,2.0,0.0,552500.0,0,2.0,77,1,0.0,0.0,0.0,1.37396316054548,1.0,7142
49164,203,2019,71,1.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,3,99.13,2.0,0.0,373000.0,0,1.0,60,1,1.0,0.0,0.0,1.27059472218757,1.0,71430
10101,203,2018,25,1.0,2.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,3,162.77,2.0,0.0,435000.0,0,2.0,62,1,0.0,0.0,0.0,2.418034532334508,1.0,2572
6085,278,2018,38,2.0,3.0,1.0,8.0,4.0,3.0,3.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,2.0,3,188.96,2.0,0.0,312500.0,0,2.0,49,1,0.0,0.0,1.0,0.711944729974788,1.0,3851
41001,299,2019,35,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,110000.0,0,1.0,43,1,0.0,0.0,0.0,0.90025479858583,1.0,3520
21845,234,2018,16,4.0,3.0,1.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,3,108.88,2.0,0.0,288000.0,0,1.0,60,1,0.0,0.0,1.0,0.823515696349927,1.0,16100
48046,203,2019,71,5.0,2.0,1.0,5.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,3,138.8,2.0,0.0,370000.0,0,1.0,71,1,0.0,0.0,0.0,1.23543087343129,1.0,71371
25645,203,2018,22,1.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,3,63.36,2.0,0.0,310600.0,1,1.0,66,1,0.0,0.0,0.0,0.681856392348453,0.0,22180
19766,203,2018,35,1.0,1.0,1.0,5.0,3.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,3,115.11,2.0,0.0,236100.0,0,1.0,50,1,0.0,0.0,0.0,0.654854222423896,1.0,3540
41681,299,2019,35,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,170000.0,0,1.0,38,1,0.0,0.0,0.0,0.752117847630624,1.0,3572
44872,299,2019,17,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,407500.0,0,1.0,22,1,0.0,0.0,1.0,2.34269523663794,1.0,1713
13825,234,2018,18,4.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,2.0,2.0,3,86.96,2.0,0.0,240000.0,0,1.0,47,1,0.0,0.0,1.0,0.548227067843341,1.0,1820
47207,299,2019,75,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,200000.0,0,1.0,57,1,0.0,0.0,0.0,0.43223463787194,1.0,7533
241,295,2018,10,2.0,3.0,1.0,7.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3,324.6,2.0,0.0,510000.0,0,2.0,10,1,0.0,0.0,0.0,1.575787357664771,1.0,1031
3282,299,2018,29,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,97500.0,0,1.0,34,1,0.0,0.0,0.0,0.821075683476591,1.0,2970
3016,234,2018,29,4.0,3.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,2.0,2.0,3,95.78,2.0,0.0,240000.0,0,1.0,56,1,0.0,0.0,0.0,0.830086042936607,1.0,2960
31327,295,2018,17,1.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,2.0,3,82.13,2.0,0.0,199000.0,0,1.0,60,1,0.0,0.0,0.0,0.795886926105255,0.0,17220
54282,299,2019,73,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,590000.0,0,1.0,19,1,0.0,0.0,0.0,2.27880559633772,1.0,7370
37355,299,2019,38,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,379000.0,0,1.0,21,1,0.0,0.0,1.0,1.09868032626546,1.0,3872
48101,205,2019,20,2.0,3.0,1.0,6.0,3.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1,195.1,2.0,0.0,450000.0,0,2.0,91,1,0.0,0.0,0.0,1.11552620851483,1.0,2080
12350,299,2018,23,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,180000.0,0,1.0,43,1,0.0,0.0,1.0,2.893648190272231,1.0,23141
1238,299,2018,29,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,101509.0,0,1.0,38,1,0.0,0.0,0.0,0.8754024948333,1.0,2950
26571,204,2018,22,5.0,1.0,1.0,6.0,3.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,3,169.36,2.0,0.0,270000.0,0,2.0,71,1,0.0,0.0,1.0,0.872590827705906,1.0,22111
7972,299,2018,38,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,216000.0,0,1.0,25,1,0.0,1.0,1.0,0.896654634886506,1.0,3850
42469,203,2019,16,1.0,2.0,1.0,5.0,3.0,1.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3,120.4,2.0,0.0,300000.0,0,1.0,63,1,0.0,0.0,0.0,1.07097579200365,1.0,16100
